,degree_age_range,state,degree,age_range,estimate,margin_of_error,state_abbrev,4_year_pct_students_loans_avg,4_year_avg_student_loans_avg,2-3_year_pct_students_loans_avg,2-3_year_avg_student_loans_avg,<2_year_pct_students_loans_avg,<2_year_avg_student_loans_avg,education,fed_student_loans_per_year,total_fed_student_loans,monthly_payment,total_cost_of_fed_loan,age_starting_work,y_intercept,gross_at_starting_age,gross_at_39
523,40_to_64_years_Literature_and_Languages,Iowa,Literature_and_Languages,40_to_64_years,58627.0,8580.0,IA,67.32352941176471,7812.363636363636,61.2,6033.114285714286,88.0,5196.0,Bachelors_degree,7812.363636363636,31249.454545454544,339.138699011338,40696.643881360564,22,-1271863.6438813605,17930.356118639436,1014589.3561186395
524,40_to_64_years_Liberal_Arts_and_History,Iowa,Liberal_Arts_and_History,40_to_64_years,66597.0,4806.0,IA,67.32352941176471,7812.363636363636,61.2,6033.114285714286,88.0,5196.0,Bachelors_degree,7812.363636363636,31249.454545454544,339.138699011338,40696.643881360564,22,-1439233.6438813605,25900.356118639436,1158049.3561186395
525,40_to_64_years_Visual_and_Performing_Arts,Iowa,Visual_and_Performing_Arts,40_to_64_years,47291.0,9465.0,IA,67.32352941176471,7812.363636363636,61.2,6033.114285714286,88.0,5196.0,Bachelors_degree,7812.363636363636,31249.454545454544,339.138699011338,40696.643881360564,22,-1033807.6438813605,6594.356118639436,810541.3561186395
526,40_to_64_years_Communications,Iowa,Communications,40_to_64_years,64297.0,9920.0,IA,67.32352941176471,7812.363636363636,61.2,6033.114285714286,88.0,5196.0,Bachelors_degree,7812.363636363636,31249.454545454544,339.138699011338,40696.643881360564,22,-1390933.6438813605,23600.356118639436,1116649.3561186395
527,40_to_64_years_Other,Iowa,Other,40_to_64_years,59409.0,5184.0,IA,67.32352941176471,7812.363636363636,61.2,6033.114285714286,88.0,5196.0,Bachelors_degree,7812.363636363636,31249.454545454544,339.138699011338,40696.643881360564,22,-1288285.6438813605,18712.356118639436,1028665.3561186395
529,25_to_39_years_25_to_39_years,Kansas,Combined_25_to_39_years,25_to_39_years,58345.0,1511.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1258768.3331568805,24821.666843119616,1016686.6668431197
530,25_to_39_years_Computers_Mathematics_and_Statistics,Kansas,Computers_Mathematics_and_Statistics,25_to_39_years,76914.0,8457.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1648717.3331568805,43390.666843119616,1350928.6668431195
531,25_to_39_years_Biological_Agricultural_and_Environmental_Sciences,Kansas,Biological_Agricultural_and_Environmental_Sciences,25_to_39_years,55368.0,6322.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1196251.3331568805,21844.666843119616,963100.6668431197
532,25_to_39_years_Physical_and_Related_Sciences,Kansas,Physical_and_Related_Sciences,25_to_39_years,63001.0,12944.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1356544.3331568805,29477.666843119616,1100494.6668431195
533,25_to_39_years_Psychology,Kansas,Psychology,25_to_39_years,49307.0,5548.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1068970.3331568805,15783.666843119616,854002.6668431197
534,25_to_39_years_Social_Sciences,Kansas,Social_Sciences,25_to_39_years,63670.0,11116.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1370593.3331568805,30146.666843119616,1112536.6668431195
535,25_to_39_years_Engineering,Kansas,Engineering,25_to_39_years,84264.0,7550.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1803067.3331568805,50740.666843119616,1483228.6668431195
536,25_to_39_years_Multidisciplinary_Studies,Kansas,Multidisciplinary_Studies,25_to_39_years,49167.0,24410.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1066030.3331568805,15643.666843119616,851482.6668431197
537,25_to_39_years_Science_and_Engineering_Related_Fields,Kansas,Science_and_Engineering_Related_Fields,25_to_39_years,61241.0,2622.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1319584.3331568805,27717.666843119616,1068814.6668431195
538,25_to_39_years_Business,Kansas,Business,25_to_39_years,63845.0,2173.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1374268.3331568805,30321.666843119616,1115686.6668431195
539,25_to_39_years_Education,Kansas,Education,25_to_39_years,50387.0,1502.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1091650.3331568805,16863.666843119616,873442.6668431197
540,25_to_39_years_Literature_and_Languages,Kansas,Literature_and_Languages,25_to_39_years,40478.0,5575.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-883561.3331568803,6954.666843119616,695080.6668431197
541,25_to_39_years_Liberal_Arts_and_History,Kansas,Liberal_Arts_and_History,25_to_39_years,50444.0,6439.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1092847.3331568805,16920.666843119616,874468.6668431197
542,25_to_39_years_Visual_and_Performing_Arts,Kansas,Visual_and_Performing_Arts,25_to_39_years,48100.0,7462.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1043623.3331568803,14576.666843119616,832276.6668431197
543,25_to_39_years_Communications,Kansas,Communications,25_to_39_years,52878.0,7780.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1143961.3331568805,19354.666843119616,918280.6668431197
544,25_to_39_years_Other,Kansas,Other,25_to_39_years,52744.0,2517.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1141147.3331568805,19220.666843119616,915868.6668431197
545,40_to_64_years_40_to_64_years,Kansas,40_to_64_years,40_to_64_years,72166.0,2153.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1549009.3331568805,38642.666843119616,1265464.6668431195
546,40_to_64_years_Computers_Mathematics_and_Statistics,Kansas,Computers_Mathematics_and_Statistics,40_to_64_years,94701.0,11765.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-2022244.3331568805,61177.666843119616,1671094.6668431195
547,40_to_64_years_Biological_Agricultural_and_Environmental_Sciences,Kansas,Biological_Agricultural_and_Environmental_Sciences,40_to_64_years,83777.0,4380.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1792840.3331568805,50253.666843119616,1474462.6668431195
548,40_to_64_years_Physical_and_Related_Sciences,Kansas,Physical_and_Related_Sciences,40_to_64_years,80574.0,13464.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1725577.3331568805,47050.666843119616,1416808.6668431195
549,40_to_64_years_Psychology,Kansas,Psychology,40_to_64_years,56686.0,3080.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1223929.3331568805,23162.666843119616,986824.6668431197
550,40_to_64_years_Social_Sciences,Kansas,Social_Sciences,40_to_64_years,82588.0,8418.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1767871.3331568805,49064.666843119616,1453060.6668431195
551,40_to_64_years_Engineering,Kansas,Engineering,40_to_64_years,115873.0,8350.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-2466856.3331568805,82349.66684311962,2052190.6668431195
552,40_to_64_years_Multidisciplinary_Studies,Kansas,Multidisciplinary_Studies,40_to_64_years,60407.0,52105.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1302070.3331568805,26883.666843119616,1053802.6668431195
553,40_to_64_years_Science_and_Engineering_Related_Fields,Kansas,Science_and_Engineering_Related_Fields,40_to_64_years,76834.0,2863.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1647037.3331568805,43310.666843119616,1349488.6668431195
554,40_to_64_years_Business,Kansas,Business,40_to_64_years,81373.0,4565.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1742356.3331568805,47849.666843119616,1431190.6668431195
555,40_to_64_years_Education,Kansas,Education,40_to_64_years,54286.0,1807.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1173529.3331568805,20762.666843119616,943624.6668431197
556,40_to_64_years_Literature_and_Languages,Kansas,Literature_and_Languages,40_to_64_years,60249.0,4986.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1298752.3331568805,26725.666843119616,1050958.6668431195
557,40_to_64_years_Liberal_Arts_and_History,Kansas,Liberal_Arts_and_History,40_to_64_years,70429.0,8058.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1512532.3331568805,36905.666843119616,1234198.6668431195
558,40_to_64_years_Visual_and_Performing_Arts,Kansas,Visual_and_Performing_Arts,40_to_64_years,56004.0,3290.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1209607.3331568805,22480.666843119616,974548.6668431197
559,40_to_64_years_Communications,Kansas,Communications,40_to_64_years,70603.0,6599.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1516186.3331568805,37079.666843119616,1237330.6668431195
560,40_to_64_years_Other,Kansas,Other,40_to_64_years,61693.0,8900.0,KS,66.3225806451613,6435.333333333333,39.275862068965516,5274.517241379311,74.81818181818181,7133.545454545455,Bachelors_degree,6435.333333333333,25741.333333333332,279.36110964066984,33523.333156880384,22,-1329076.3331568805,28169.666843119616,1076950.6668431195
562,25_to_39_years_25_to_39_years,Kentucky,Combined_25_to_39_years,25_to_39_years,53559.0,1084.0,KY,57.588235294117645,6866.8125,29.681818181818183,5273.761904761905,66.27272727272727,8381.9,Bachelors_degree,6866.8125,27467.25,298.091840830999,35771.02089971988,22,-1160510.0208997198,17787.97910028012,928290.9791002801
563,25_to_39_years_Computers_Mathematics_and_Statistics,Kentucky,Computers_Mathematics_and_Statistics,25_to_39_years,66263.0,5601.0,KY,57.588235294117645,6866.8125,29.681818181818183,5273.761904761905,66.27272727272727,8381.9,Bachelors_degree,6866.8125,27467.25,298.091840830999,35771.02089971988,22,-1427294.0208997198,30491.97910028012,1156962.9791002802
564,25_to_39_years_Biological_Agricultural_and_Environmental_Sciences,Kentucky,Biological_Agricultural_and_Environmental_Sciences,25_to_39_years,57727.0,4553.0,KY,57.588235294117645,6866.8125,29.681818181818183,5273.761904761905,66.27272727272727,8381.9,Bachelors_degree,6866.8125,27467.25,298.091840830999,35771.02089971988,22,-1248038.0208997198,21955.97910028012,1003314.9791002801
565,25_to_39_years_Physical_and_Related_Sciences,Kentucky,Physical_and_Related_Sciences,25_to_39_years,54381.0,8041.0,KY,57.588235294117645,6866.8125,29.681818181818183,5273.761904761905,66.27272727272727,8381.9,Bachelors_degree,6866.8125,27467.25,298.091840830999,35771.02089971988,22,-1177772.0208997198,18609.97910028012,943086.9791002801
566,25_to_39_years_Psychology,Kentucky,Psychology,25_to_39_years,45554.0,4984.0,KY,57.588235294117645,6866.8125,29.681818181818183,5273.761904761905,66.27272727272727,8381.9,Bachelors_degree,6866.8125,27467.25,298.091840830999,35771.02089971988,22,-992405.0208997199,9782.979100280121,784200.9791002801
567,25_to_39_years_Social_Sciences,Kentucky,Social_Sciences,25_to_39_years,50630.0,3400.0,KY,57.588235294117645,6866.8125,29.681818181818183,5273.761904761905,66.27272727272727,8381.9,Bachelors_degree,6866.8125,27467.25,298.091840830999,35771.02089971988,22,-1099001.0208997198,14858.979100280121,875568.9791002801
568,25_to_39_years_Engineering,Kentucky,Engineering,25_to_39_years,91290.0,5743.0,KY,57.588235294117645,6866.8125,29.681818181818183,5273.761904761905,66.27272727272727,8381.9,Bachelors_degree,6866.8125,27467.25,298.091840830999,35771.02089971988,22,-1952861.0208997198,55518.97910028012,1607448.9791002802
569,25_to_39_years_Multidisciplinary_Studies,Kentucky,Multidisciplinary_Studies,25_to_39_years,36189.0,10550.0,KY,57.588235294117645,6866.8125,29.681818181818183,5273.761904761905,66.27272727272727,8381.9,Bachelors_degree,6866.8125,27467.25,298.091840830999,35771.02089971988,22,-795740.0208997199,417.9791002801212,615630.9791002801
570,25_to_39_years_Science_and_Engineering_Related_Fields,Kentucky,Science_and_Engineering_Related_Fields,25_to_39_years,64320.0,3442.0,KY,57.588235294117645,6866.8125,29.681818181818183,5273.761904761905,66.27272727272727,8381.9,Bachelors_degree,6866.8125,27467.25,298.091840830999,35771.02089971988,22,-1386491.0208997198,28548.97910028012,1121988.9791002802
571,25_to_39_years_Business,Kentucky,Business,25_to_39_years,58864.0,4300.0,KY,57.588235294117645,6866.8125,29.681818181818183,5273.761904761905,66.27272727272727,8381.9,Bachelors_degree,6866.8125,27467.25,298.091840830999,35771.02089971988,22,-1271915.0208997198,23092.97910028012,1023780.9791002801
572,25_to_39_years_Education,Kentucky,Education,25_to_39_years,44486.0,1534.0,KY,57.588235294117645,6866.8125,29.681818181818183,5273.761904761905,66.27272727272727,8381.9,Bachelors_degree,6866.8125,27467.25,298.091840830999,35771.02089971988,22,-969977.0208997199,8714.979100280121,764976.9791002801
573,25_to_39_years_Literature_and_Languages,Kentucky,Literature_and_Languages,25_to_39_years,46271.0,3586.0,KY,57.588235294117645,6866.8125,29.681818181818183,5273.761904761905,66.27272727272727,8381.9,Bachelors_degree,6866.8125,27467.25,298.091840830999,35771.02089971988,22,-1007462.0208997199,10499.979100280121,797106.9791002801
