,state,education,degree,estimate,margin_of_error,state_abbrev,4_year_pct_students_loans_avg,4_year_avg_student_loans_avg,2-3_year_pct_students_loans_avg,2-3_year_avg_student_loans_avg,fed_student_loans_per_year,total_fed_student_loans,monthly_payment,total_cost_of_fed_loan,age_starting_work,y_intercept,gross_at_starting_age,gross_at_39,age_range,sex
447,Louisiana,Bachelors_degree,Physical_and_Related_Sciences,55883.0,10163.0,LA,52.925925925925924,6089.384615384615,56.82142857142857,6503.851851851852,6089.384615384615,24357.53846153846,264.3432989510002,31721.19587412002,22.0,-1205264.19587412,24161.80412587998,974172.80412588,25_to_39_years,
448,Louisiana,Bachelors_degree,Psychology,46021.0,4860.0,LA,52.925925925925924,6089.384615384615,56.82142857142857,6503.851851851852,6089.384615384615,24357.53846153846,264.3432989510002,31721.19587412002,22.0,-998162.19587412,14299.804125879979,796656.80412588,25_to_39_years,
452,Louisiana,Bachelors_degree,Science_and_Engineering_Related_Fields,60657.0,3551.0,LA,52.925925925925924,6089.384615384615,56.82142857142857,6503.851851851852,6089.384615384615,24357.53846153846,264.3432989510002,31721.19587412002,22.0,-1305518.19587412,28935.80412587998,1060104.80412588,25_to_39_years,
449,Louisiana,Bachelors_degree,Social_Sciences,65249.0,8125.0,LA,52.925925925925924,6089.384615384615,56.82142857142857,6503.851851851852,6089.384615384615,24357.53846153846,264.3432989510002,31721.19587412002,22.0,-1401950.19587412,33527.80412587998,1142760.80412588,25_to_39_years,
457,Louisiana,Bachelors_degree,Visual_and_Performing_Arts,36338.0,12339.0,LA,52.925925925925924,6089.384615384615,56.82142857142857,6503.851851851852,6089.384615384615,24357.53846153846,264.3432989510002,31721.19587412002,22.0,-794819.19587412,4616.8041258799785,622362.80412588,25_to_39_years,
57,Maine,Less_than_high_school_graduate,,31011.0,1816.0,ME,57.73684210526316,7844.0526315789475,32.44444444444444,5897.888888888889,0.0,0.0,0.0,0.0,16.0,-465165.0,31011.0,744264.0,,total
58,Maine,High_school_graduate_includes_equivalency,,36375.0,1080.0,ME,57.73684210526316,7844.0526315789475,32.44444444444444,5897.888888888889,0.0,0.0,0.0,0.0,18.0,-618375.0,36375.0,800250.0,,total
59,Maine,Some_college_or_associates_degree,,43898.0,1709.0,ME,57.73684210526316,7844.0526315789475,32.44444444444444,5897.888888888889,5897.888888888889,11795.777777777777,128.01518578711622,15361.822294453947,20.0,-849423.822294454,28536.177705546055,862598.177705546,,total
460,Maine,Bachelors_degree,Combined_25_to_39_years,56454.0,2138.0,ME,57.73684210526316,7844.0526315789475,32.44444444444444,5897.888888888889,7844.0526315789475,31376.21052631579,340.51433449254813,40861.720139105775,22.0,-1226395.7201391058,15592.279860894225,975310.2798608942,25_to_39_years,
462,Maine,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,51597.0,8787.0,ME,57.73684210526316,7844.0526315789475,32.44444444444444,5897.888888888889,7844.0526315789475,31376.21052631579,340.51433449254813,40861.720139105775,22.0,-1124398.7201391058,10735.279860894225,887884.2798608942,25_to_39_years,
469,Maine,Bachelors_degree,Business,67591.0,4788.0,ME,57.73684210526316,7844.0526315789475,32.44444444444444,5897.888888888889,7844.0526315789475,31376.21052631579,340.51433449254813,40861.720139105775,22.0,-1460272.7201391058,26729.279860894225,1175776.2798608942,25_to_39_years,
474,Maine,Bachelors_degree,Communications,58400.0,15772.0,ME,57.73684210526316,7844.0526315789475,32.44444444444444,5897.888888888889,7844.0526315789475,31376.21052631579,340.51433449254813,40861.720139105775,22.0,-1267261.7201391058,17538.279860894225,1010338.2798608942,25_to_39_years,
461,Maine,Bachelors_degree,Computers_Mathematics_and_Statistics,64153.0,27139.0,ME,57.73684210526316,7844.0526315789475,32.44444444444444,5897.888888888889,7844.0526315789475,31376.21052631579,340.51433449254813,40861.720139105775,22.0,-1388074.7201391058,23291.279860894225,1113892.2798608942,25_to_39_years,
470,Maine,Bachelors_degree,Education,47760.0,5652.0,ME,57.73684210526316,7844.0526315789475,32.44444444444444,5897.888888888889,7844.0526315789475,31376.21052631579,340.51433449254813,40861.720139105775,22.0,-1043821.7201391058,6898.279860894225,818818.2798608942,25_to_39_years,
466,Maine,Bachelors_degree,Engineering,93338.0,7160.0,ME,57.73684210526316,7844.0526315789475,32.44444444444444,5897.888888888889,7844.0526315789475,31376.21052631579,340.51433449254813,40861.720139105775,22.0,-2000959.7201391058,52476.279860894225,1639222.2798608942,25_to_39_years,
472,Maine,Bachelors_degree,Liberal_Arts_and_History,53243.0,10456.0,ME,57.73684210526316,7844.0526315789475,32.44444444444444,5897.888888888889,7844.0526315789475,31376.21052631579,340.51433449254813,40861.720139105775,22.0,-1158964.7201391058,12381.279860894225,917512.2798608942,25_to_39_years,
471,Maine,Bachelors_degree,Literature_and_Languages,46879.0,6750.0,ME,57.73684210526316,7844.0526315789475,32.44444444444444,5897.888888888889,7844.0526315789475,31376.21052631579,340.51433449254813,40861.720139105775,22.0,-1025320.7201391058,6017.279860894225,802960.2798608942,25_to_39_years,
467,Maine,Bachelors_degree,Multidisciplinary_Studies,43917.0,14591.0,ME,57.73684210526316,7844.0526315789475,32.44444444444444,5897.888888888889,7844.0526315789475,31376.21052631579,340.51433449254813,40861.720139105775,22.0,-963118.7201391058,3055.279860894225,749644.2798608942,25_to_39_years,
475,Maine,Bachelors_degree,Other,62869.0,11130.0,ME,57.73684210526316,7844.0526315789475,32.44444444444444,5897.888888888889,7844.0526315789475,31376.21052631579,340.51433449254813,40861.720139105775,22.0,-1361110.7201391058,22007.279860894225,1090780.2798608942,25_to_39_years,
463,Maine,Bachelors_degree,Physical_and_Related_Sciences,87790.0,34430.0,ME,57.73684210526316,7844.0526315789475,32.44444444444444,5897.888888888889,7844.0526315789475,31376.21052631579,340.51433449254813,40861.720139105775,22.0,-1884451.7201391058,46928.279860894225,1539358.2798608942,25_to_39_years,
464,Maine,Bachelors_degree,Psychology,50610.0,5464.0,ME,57.73684210526316,7844.0526315789475,32.44444444444444,5897.888888888889,7844.0526315789475,31376.21052631579,340.51433449254813,40861.720139105775,22.0,-1103671.7201391058,9748.279860894225,870118.2798608942,25_to_39_years,
468,Maine,Bachelors_degree,Science_and_Engineering_Related_Fields,62387.0,6077.0,ME,57.73684210526316,7844.0526315789475,32.44444444444444,5897.888888888889,7844.0526315789475,31376.21052631579,340.51433449254813,40861.720139105775,22.0,-1350988.7201391058,21525.279860894225,1082104.2798608942,25_to_39_years,
465,Maine,Bachelors_degree,Social_Sciences,56799.0,4073.0,ME,57.73684210526316,7844.0526315789475,32.44444444444444,5897.888888888889,7844.0526315789475,31376.21052631579,340.51433449254813,40861.720139105775,22.0,-1233640.7201391058,15937.279860894225,981520.2798608942,25_to_39_years,
473,Maine,Bachelors_degree,Visual_and_Performing_Arts,38954.0,8118.0,ME,57.73684210526316,7844.0526315789475,32.44444444444444,5897.888888888889,7844.0526315789475,31376.21052631579,340.51433449254813,40861.720139105775,22.0,-858895.7201391058,-1907.7201391057752,660310.2798608942,25_to_39_years,
60,Maryland,Less_than_high_school_graduate,,33805.0,1890.0,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,0.0,0.0,0.0,0.0,16.0,-507075.0,33805.0,811320.0,,total
61,Maryland,High_school_graduate_includes_equivalency,,40888.0,673.0,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,0.0,0.0,0.0,0.0,18.0,-695096.0,40888.0,899536.0,,total
62,Maryland,Some_college_or_associates_degree,,50548.0,879.0,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,5113.882352941177,10227.764705882353,110.99812353849737,13319.774824619684,20.0,-973731.7748246196,37228.225175380314,997640.2251753804,,total
476,Maryland,Bachelors_degree,Combined_25_to_39_years,72181.0,1224.0,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,6967.76,27871.04,302.4740234087652,36296.88280905183,22.0,-1552097.8828090518,35884.11719094817,1262961.1171909482,25_to_39_years,
478,Maryland,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,67249.0,3655.0,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,6967.76,27871.04,302.4740234087652,36296.88280905183,22.0,-1448525.8828090518,30952.11719094817,1174185.1171909482,25_to_39_years,
485,Maryland,Bachelors_degree,Business,78674.0,4334.0,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,6967.76,27871.04,302.4740234087652,36296.88280905183,22.0,-1688450.8828090518,42377.11719094817,1379835.1171909482,25_to_39_years,
490,Maryland,Bachelors_degree,Communications,61665.0,4319.0,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,6967.76,27871.04,302.4740234087652,36296.88280905183,22.0,-1331261.8828090518,25368.11719094817,1073673.1171909482,25_to_39_years,
477,Maryland,Bachelors_degree,Computers_Mathematics_and_Statistics,85129.0,5714.0,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,6967.76,27871.04,302.4740234087652,36296.88280905183,22.0,-1824005.8828090518,48832.11719094817,1496025.1171909482,25_to_39_years,
486,Maryland,Bachelors_degree,Education,60542.0,1825.0,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,6967.76,27871.04,302.4740234087652,36296.88280905183,22.0,-1307678.8828090518,24245.11719094817,1053459.1171909482,25_to_39_years,
482,Maryland,Bachelors_degree,Engineering,96416.0,4393.0,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,6967.76,27871.04,302.4740234087652,36296.88280905183,22.0,-2061032.8828090518,60119.11719094817,1699191.1171909482,25_to_39_years,
488,Maryland,Bachelors_degree,Liberal_Arts_and_History,62189.0,2790.0,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,6967.76,27871.04,302.4740234087652,36296.88280905183,22.0,-1342265.8828090518,25892.11719094817,1083105.1171909482,25_to_39_years,
487,Maryland,Bachelors_degree,Literature_and_Languages,59133.0,10670.0,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,6967.76,27871.04,302.4740234087652,36296.88280905183,22.0,-1278089.8828090518,22836.11719094817,1028097.1171909482,25_to_39_years,
483,Maryland,Bachelors_degree,Multidisciplinary_Studies,65970.0,11350.0,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,6967.76,27871.04,302.4740234087652,36296.88280905183,22.0,-1421666.8828090518,29673.11719094817,1151163.1171909482,25_to_39_years,
491,Maryland,Bachelors_degree,Other,66214.0,3861.0,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,6967.76,27871.04,302.4740234087652,36296.88280905183,22.0,-1426790.8828090518,29917.11719094817,1155555.1171909482,25_to_39_years,
479,Maryland,Bachelors_degree,Physical_and_Related_Sciences,72592.0,7180.0,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,6967.76,27871.04,302.4740234087652,36296.88280905183,22.0,-1560728.8828090518,36295.11719094817,1270359.1171909482,25_to_39_years,
480,Maryland,Bachelors_degree,Psychology,60405.0,4739.0,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,6967.76,27871.04,302.4740234087652,36296.88280905183,22.0,-1304801.8828090518,24108.11719094817,1050993.1171909482,25_to_39_years,
484,Maryland,Bachelors_degree,Science_and_Engineering_Related_Fields,73074.0,2732.0,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,6967.76,27871.04,302.4740234087652,36296.88280905183,22.0,-1570850.8828090518,36777.11719094817,1279035.1171909482,25_to_39_years,
481,Maryland,Bachelors_degree,Social_Sciences,80178.0,4144.0,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,6967.76,27871.04,302.4740234087652,36296.88280905183,22.0,-1720034.8828090518,43881.11719094817,1406907.1171909482,25_to_39_years,
489,Maryland,Bachelors_degree,Visual_and_Performing_Arts,51297.0,3634.0,MD,40.766666666666666,6967.76,21.77777777777778,5113.882352941177,6967.76,27871.04,302.4740234087652,36296.88280905183,22.0,-1113533.8828090518,15000.11719094817,887049.1171909482,25_to_39_years,
63,Massachusetts,Less_than_high_school_graduate,,34472.0,2061.0,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,0.0,0.0,0.0,0.0,16.0,-517080.0,34472.0,827328.0,,total
64,Massachusetts,High_school_graduate_includes_equivalency,,42196.0,531.0,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,0.0,0.0,0.0,0.0,18.0,-717332.0,42196.0,928312.0,,total
65,Massachusetts,Some_college_or_associates_degree,,49021.0,1132.0,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,5426.9473684210525,10853.894736842105,117.79327971643156,14135.193565971787,20.0,-945534.1935659718,34885.806434028214,966284.8064340282,,total
492,Massachusetts,Bachelors_degree,Combined_25_to_39_years,75800.0,901.0,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,8086.506849315068,32346.027397260274,351.03939602323646,42124.72752278837,22.0,-1633924.7275227883,33675.27247721163,1322275.2724772117,25_to_39_years,
494,Massachusetts,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,76357.0,2180.0,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,8086.506849315068,32346.027397260274,351.03939602323646,42124.72752278837,22.0,-1645621.7275227883,34232.27247721163,1332301.2724772117,25_to_39_years,
501,Massachusetts,Bachelors_degree,Business,84761.0,3089.0,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,8086.506849315068,32346.027397260274,351.03939602323646,42124.72752278837,22.0,-1822105.7275227883,42636.27247721163,1483573.2724772117,25_to_39_years,
506,Massachusetts,Bachelors_degree,Communications,74744.0,3212.0,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,8086.506849315068,32346.027397260274,351.03939602323646,42124.72752278837,22.0,-1611748.7275227883,32619.272477211627,1303267.2724772117,25_to_39_years,
493,Massachusetts,Bachelors_degree,Computers_Mathematics_and_Statistics,100156.0,8413.0,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,8086.506849315068,32346.027397260274,351.03939602323646,42124.72752278837,22.0,-2145400.7275227886,58031.27247721163,1760683.2724772117,25_to_39_years,
502,Massachusetts,Bachelors_degree,Education,60697.0,3047.0,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,8086.506849315068,32346.027397260274,351.03939602323646,42124.72752278837,22.0,-1316761.7275227883,18572.272477211627,1050421.2724772117,25_to_39_years,
498,Massachusetts,Bachelors_degree,Engineering,98299.0,3915.0,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,8086.506849315068,32346.027397260274,351.03939602323646,42124.72752278837,22.0,-2106403.7275227886,56174.27247721163,1727257.2724772117,25_to_39_years,
504,Massachusetts,Bachelors_degree,Liberal_Arts_and_History,64560.0,5063.0,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,8086.506849315068,32346.027397260274,351.03939602323646,42124.72752278837,22.0,-1397884.7275227883,22435.272477211627,1119955.2724772117,25_to_39_years,
503,Massachusetts,Bachelors_degree,Literature_and_Languages,64663.0,5579.0,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,8086.506849315068,32346.027397260274,351.03939602323646,42124.72752278837,22.0,-1400047.7275227883,22538.272477211627,1121809.2724772117,25_to_39_years,
499,Massachusetts,Bachelors_degree,Multidisciplinary_Studies,77851.0,21451.0,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,8086.506849315068,32346.027397260274,351.03939602323646,42124.72752278837,22.0,-1676995.7275227883,35726.27247721163,1359193.2724772117,25_to_39_years,
507,Massachusetts,Bachelors_degree,Other,63067.0,2349.0,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,8086.506849315068,32346.027397260274,351.03939602323646,42124.72752278837,22.0,-1366531.7275227883,20942.272477211627,1093081.2724772117,25_to_39_years,
495,Massachusetts,Bachelors_degree,Physical_and_Related_Sciences,69627.0,9616.0,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,8086.506849315068,32346.027397260274,351.03939602323646,42124.72752278837,22.0,-1504291.7275227883,27502.272477211627,1211161.2724772117,25_to_39_years,
496,Massachusetts,Bachelors_degree,Psychology,64147.0,3538.0,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,8086.506849315068,32346.027397260274,351.03939602323646,42124.72752278837,22.0,-1389211.7275227883,22022.272477211627,1112521.2724772117,25_to_39_years,
500,Massachusetts,Bachelors_degree,Science_and_Engineering_Related_Fields,75402.0,2161.0,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,8086.506849315068,32346.027397260274,351.03939602323646,42124.72752278837,22.0,-1625566.7275227883,33277.27247721163,1315111.2724772117,25_to_39_years,
497,Massachusetts,Bachelors_degree,Social_Sciences,81430.0,3144.0,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,8086.506849315068,32346.027397260274,351.03939602323646,42124.72752278837,22.0,-1752154.7275227883,39305.27247721163,1423615.2724772117,25_to_39_years,
505,Massachusetts,Bachelors_degree,Visual_and_Performing_Arts,52646.0,2967.0,MA,58.80821917808219,8086.506849315068,29.095238095238095,5426.9473684210525,8086.506849315068,32346.027397260274,351.03939602323646,42124.72752278837,22.0,-1147690.7275227883,10521.272477211627,905503.2724772117,25_to_39_years,
66,Michigan,Less_than_high_school_graduate,,30404.0,670.0,MI,53.0,7466.0204081632655,22.529411764705884,5538.172413793103,0.0,0.0,0.0,0.0,16.0,-456060.0,30404.0,729696.0,,total
